"구분","총합계","","강남구","","강동구","","강북구","","강서구","","관악구","","광진구","","구로구","","금천구","","노원구","","도봉구","","동대문구","","동작구","","마포구","","서대문구","","서초구","","성동구","","성북구","","송파구","","양천구","","영등포구","","용산구","","은평구","","종로구","","중구","","중랑구","","기타","","타시도",""
"","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망"
"2/22/2021","125","2","6","0","6","0","4","0","3","0","5","0","4","0","2","0","3","0","9","0","8","0","2","0","2","0","1","0","7","0","7","0","6","0","9","1","4","0","8","0","0","0","5","0","5","0","0","0","2","0","4","0","7","1","6","0"
"2/23/2021","144","1","6","0","2","0","2","0","4","0","5","0","13","1","6","0","3","0","8","0","6","0","2","0","5","0","5","0","7","0","3","0","2","0","8","0","2","0","8","0","7","0","6","0","7","0","1","0","6","0","5","0","6","0","9","0"
"2/24/2021","122","1","8","0","4","1","0","0","3","0","5","0","2","0","14","0","2","0","4","0","4","0","2","0","5","0","4","0","1","0","6","0","2","0","8","0","6","0","5","0","8","0","8","0","1","0","0","0","6","0","4","0","6","0","4","0"
"2/25/2021","131","2","1","0","4","0","2","0","5","0","6","0","11","0","5","0","6","0","3","0","6","0","4","1","9","0","5","0","1","0","3","0","1","0","9","0","5","0","7","0","5","0","8","0","4","0","2","0","3","0","4","0","5","1","7","0"
"2/26/2021","131","3","5","0","3","0","3","0","3","0","7","0","15","0","11","1","2","0","6","0","6","0","13","0","2","0","3","0","3","0","1","0","1","1","2","0","6","0","1","0","4","0","7","1","13","0","0","0","3","0","6","0","1","0","4","0"
"2/27/2021","120","2","2","0","7","0","4","0","1","0","14","0","2","0","9","0","3","0","4","0","6","0","13","0","1","0","1","0","1","0","2","0","3","0","4","0","1","1","3","0","7","1","5","0","2","0","0","0","3","0","3","0","4","0","15","0"
"2/28/2021","92","1","1","0","3","0","3","0","1","0","2","0","3","0","2","0","2","0","9","0","1","0","4","0","7","0","1","0","0","0","4","0","2","0","5","0","3","0","4","0","14","0","5","0","3","0","2","0","1","0","3","0","3","1","4","0"
"3/1/2021","122","0","9","0","11","0","4","0","5","0","1","0","8","0","5","0","1","0","10","0","2","0","4","0","10","0","5","0","0","0","9","0","4","0","8","0","5","0","4","0","3","0","4","0","1","0","2","0","1","0","1","0","2","0","3","0"
"3/2/2021","119","4","8","0","7","0","4","0","4","0","0","1","10","0","2","0","0","0","5","1","4","0","4","0","6","0","6","1","0","0","3","0","7","0","12","0","4","0","3","0","5","0","0","0","15","0","0","0","2","0","4","0","1","1","3","0"
"3/3/2021","118","3","10","0","10","0","0","0","4","0","1","1","8","0","3","0","0","0","6","1","5","0","10","0","8","1","3","0","4","0","4","0","4","0","8","0","3","0","0","0","2","0","3","0","11","0","2","0","2","0","3","0","0","0","4","0"
"3/4/2021","129","3","8","0","8","0","8","0","2","0","5","0","9","0","0","0","1","0","11","0","6","0","4","0","6","1","2","0","2","0","2","0","3","0","4","0","6","0","0","1","7","0","1","0","10","0","1","0","1","0","13","0","3","1","6","0"
"3/5/2021","128","2","12","1","3","0","3","0","1","0","3","0","4","0","4","0","0","0","14","0","5","0","6","0","2","0","4","0","4","0","4","0","9","0","5","0","6","0","5","0","5","0","1","0","10","0","4","0","2","0","2","0","1","0","9","1"
"3/6/2021","132","1","5","0","10","0","1","0","1","0","2","0","14","0","3","0","1","0","12","0","8","0","5","0","11","0","7","0","0","0","3","0","2","0","3","0","3","0","5","0","6","0","3","0","7","0","0","0","2","0","4","0","7","1","7","0"
"3/7/2021","100","2","3","0","11","0","1","0","2","0","2","0","10","0","1","0","0","0","7","0","5","0","1","0","1","0","1","0","0","0","2","0","4","0","6","2","10","0","4","0","4","0","2","0","7","0","0","0","1","0","7","0","1","0","7","0"
"3/8/2021","102","0","6","0","7","0","5","0","3","0","2","0","4","0","7","0","1","0","2","0","2","0","1","0","1","0","1","0","0","0","5","0","1","0","0","0","4","0","4","0","11","0","9","0","13","0","1","0","1","0","5","0","0","0","6","0"
"3/9/2021","138","2","6","0","4","0","5","0","3","0","1","0","18","0","6","0","3","0","4","0","6","0","5","0","0","0","2","0","4","0","7","0","3","0","4","0","6","0","4","0","6","0","9","0","14","0","2","0","1","0","5","0","5","1","5","1"
"3/10/2021","138","1","7","0","8","0","5","0","2","0","3","0","25","0","8","0","0","0","7","0","1","1","7","0","0","0","1","0","2","0","5","0","3","0","4","0","10","0","4","0","2","0","5","0","10","0","2","0","3","0","7","0","2","0","5","0"
"3/11/2021","140","1","9","0","14","0","2","0","6","0","2","0","7","0","3","0","1","0","10","0","10","0","4","0","5","0","2","0","1","0","9","0","6","0","2","0","8","0","4","0","2","0","1","0","13","0","2","0","3","0","6","0","3","1","5","0"
"3/12/2021","140","3","6","0","7","0","2","0","8","0","5","0","8","0","6","0","1","0","6","0","9","1","4","0","6","0","1","0","7","0","8","0","7","0","3","0","9","0","7","0","1","0","6","0","7","0","1","1","3","0","5","1","3","0","4","0"
"3/13/2021","112","1","6","0","7","0","2","0","7","0","5","0","8","0","1","0","1","0","6","0","5","0","2","0","4","0","4","0","2","0","5","0","2","0","2","0","7","0","3","0","0","0","6","0","3","0","2","0","3","0","13","0","3","1","3","0"
"3/14/2021","109","3","2","0","6","0","1","0","4","0","7","0","5","0","3","0","0","0","6","0","3","0","1","1","12","0","2","0","4","0","2","0","2","0","5","0","9","0","8","0","4","0","4","0","1","0","3","0","3","0","4","0","4","2","4","0"
"3/15/2021","79","2","2","0","3","1","4","0","5","0","0","0","10","0","1","0","0","0","5","0","1","0","0","0","6","0","3","0","1","0","3","0","3","0","0","0","6","0","3","0","1","0","4","0","5","1","2","0","0","0","7","0","2","0","2","0"
"3/16/2021","120","3","5","0","10","0","1","0","2","0","3","0","9","0","6","0","1","0","4","0","1","0","2","0","7","1","3","0","1","0","1","0","6","0","4","0","9","0","3","0","3","1","8","0","11","0","3","0","3","0","7","0","1","1","6","0"
"3/17/2021","124","0","14","0","8","0","7","0","3","0","6","0","7","0","3","0","0","0","6","0","3","0","4","0","3","0","2","0","1","0","7","0","6","0","3","0","3","0","1","0","4","0","7","0","3","0","3","0","5","0","8","0","0","0","7","0"
"3/18/2021","146","1","11","0","16","0","6","0","4","0","3","0","17","0","1","0","0","0","5","0","1","0","7","0","2","0","2","0","2","0","4","0","10","0","6","0","8","0","7","0","4","0","1","0","6","1","3","0","5","0","8","0","0","0","7","0"
"3/19/2021","115","0","2","0","11","0","3","0","4","0","4","0","13","0","1","0","2","0","4","0","3","0","6","0","2","0","1","0","0","0","3","0","8","0","5","0","7","0","4","0","6","0","10","0","4","0","0","0","3","0","6","0","0","0","3","0"
"3/20/2021","125","1","6","0","6","0","3","0","6","0","5","0","8","0","4","0","0","0","7","0","6","0","7","0","12","0","2","0","0","0","4","0","6","0","6","0","6","0","1","0","3","0","7","0","5","0","3","0","3","0","3","0","0","1","6","0"
"3/21/2021","109","1","10","0","6","0","3","0","3","0","4","0","4","0","4","0","1","0","12","0","1","0","0","0","4","0","3","0","3","0","2","0","2","0","7","0","12","0","2","0","1","1","7","0","3","0","2","0","3","0","2","0","3","0","5","0"
"3/22/2021","97","0","13","0","5","0","4","0","3","0","3","0","3","0","5","0","1","0","2","0","2","0","1","0","6","0","2","0","1","0","2","0","4","0","4","0","7","0","4","0","3","0","5","0","9","0","0","0","4","0","1","0","2","0","1","0"
"3/23/2021","137","2","7","0","13","1","4","0","3","0","11","0","3","0","6","0","0","0","9","0","2","0","3","0","7","0","5","0","4","0","1","0","4","0","4","0","2","0","6","0","4","0","3","0","9","0","5","0","4","0","9","0","1","1","8","0"
"3/24/2021","127","1","13","0","6","0","3","0","8","0","4","0","4","0","1","0","2","0","18","0","5","0","4","0","3","0","2","0","1","0","7","0","2","0","3","0","3","0","2","0","5","0","2","0","8","0","0","1","4","0","2","0","0","0","15","0"
"3/25/2021","121","2","7","0","9","0","8","0","5","0","7","0","3","0","2","0","0","0","6","0","0","1","3","0","8","1","4","0","4","0","13","0","3","0","6","0","2","0","5","0","4","0","3","0","4","0","1","0","2","0","4","0","0","0","8","0"
"3/26/2021","127","2","8","0","7","0","4","0","6","0","8","0","5","0","4","0","1","0","5","0","3","0","4","0","8","1","7","0","1","0","7","0","4","0","5","0","7","1","9","0","3","0","2","0","3","0","0","0","4","0","3","0","3","0","6","0"
"3/27/2021","138","1","9","0","12","1","5","0","2","0","4","0","6","0","12","0","1","0","7","0","1","0","4","0","5","0","9","0","2","0","9","0","4","0","8","0","7","0","1","0","5","0","3","0","1","0","2","0","2","0","8","0","1","0","8","0"
"3/28/2021","107","0","8","0","9","0","6","0","4","0","3","0","5","0","2","0","1","0","3","0","1","0","3","0","3","0","5","0","6","0","5","0","6","0","2","0","6","0","0","0","3","0","2","0","4","0","3","0","1","0","7","0","2","0","7","0"
"3/29/2021","145","1","2","0","6","0","5","0","9","0","3","1","8","0","9","0","1","0","3","0","3","0","2","0","9","0","5","0","5","0","11","0","6","0","2","0","4","0","3","0","2","0","1","0","5","0","7","0","4","0","22","0","1","0","7","0"
"3/30/2021","158","0","7","0","4","0","10","0","5","0","13","0","7","0","10","0","2","0","1","0","5","0","2","0","7","0","5","0","2","0","7","0","6","0","1","0","9","0","4","0","4","0","6","0","12","0","5","0","3","0","9","0","4","0","8","0"
"3/31/2021","199","1","20","0","8","0","6","0","9","0","9","0","3","0","5","0","3","0","8","0","3","0","5","0","10","0","4","0","4","0","8","0","8","0","5","0","20","0","8","0","6","0","4","0","13","0","1","0","3","0","13","0","2","1","11","0"
"4/1/2021","166","1","15","0","6","0","1","0","9","0","3","0","4","1","4","0","2","0","9","0","2","0","4","0","7","0","10","0","2","0","7","0","2","0","8","0","15","0","6","0","9","0","8","0","9","0","3","0","1","0","13","0","0","0","7","0"
"4/2/2021","155","1","10","0","1","0","8","0","4","0","7","1","5","0","6","0","2","0","8","0","1","0","1","0","4","0","8","0","4","0","12","0","2","0","4","0","9","0","7","0","5","0","2","0","18","0","1","0","1","0","9","0","1","0","15","0"
"4/3/2021","149","2","8","0","6","0","1","0","6","0","16","0","5","1","3","0","0","0","8","1","4","0","1","0","13","0","5","0","1","0","10","0","6","0","6","0","11","0","2","0","4","0","2","0","10","0","0","0","2","0","7","0","2","0","10","0"
"4/4/2021","152","0","4","0","3","0","4","0","5","0","21","0","7","0","9","0","0","0","8","0","2","0","2","0","9","0","5","0","3","0","18","0","8","0","4","0","10","0","4","0","3","0","2","0","5","0","1","0","1","0","9","0","2","0","3","0"
"4/5/2021","147","0","5","0","5","0","2","0","4","0","12","0","7","0","7","0","1","0","4","0","4","0","7","0","13","0","3","0","3","0","12","0","5","0","7","0","12","0","2","0","1","0","0","0","17","0","0","0","0","0","7","0","3","0","4","0"
"4/6/2021","198","2","11","0","10","0","5","0","9","0","11","0","5","0","8","0","6","0","6","0","3","0","8","0","12","0","2","0","2","0","9","0","7","0","11","0","9","0","1","0","10","0","3","0","23","0","6","1","1","0","13","0","2","1","5","0"
"4/7/2021","244","0","20","0","11","0","3","0","9","0","10","0","2","0","5","0","0","0","17","0","4","0","10","0","14","0","1","0","4","0","37","0","7","0","11","0","11","0","3","0","10","0","1","0","14","0","4","0","2","0","18","0","3","0","13","0"
"4/8/2021","215","3","8","0","3","0","1","0","13","0","10","1","4","1","6","1","2","0","14","0","4","0","14","0","8","0","4","0","3","0","14","0","9","0","11","0","13","0","3","0","8","0","4","0","16","0","0","0","4","0","20","0","0","0","19","0"
"4/9/2021","201","0","16","0","13","0","1","0","6","0","7","0","6","0","3","0","3","0","6","0","13","0","10","0","12","0","7","0","5","0","9","0","4","0","9","0","9","0","8","0","7","0","4","0","13","0","2","0","4","0","13","0","1","0","10","0"
"4/10/2021","214","0","12","0","3","0","0","0","12","0","6","0","3","0","4","0","3","0","6","0","4","0","14","0","16","0","8","0","4","0","21","0","1","0","13","0","13","0","20","0","3","0","7","0","8","0","3","0","0","0","16","0","1","0","13","0"
"4/11/2021","162","1","8","0","7","0","1","0","3","0","8","0","16","0","1","0","1","0","9","1","9","0","5","0","9","0","4","0","0","0","14","0","5","0","10","0","10","0","5","0","6","0","3","0","9","0","0","0","2","0","8","0","1","0","8","0"
"4/12/2021","158","2","11","0","7","1","4","0","5","0","8","0","16","0","2","0","1","0","5","0","10","0","3","0","13","0","2","0","4","0","11","0","7","0","7","0","4","0","8","0","6","0","4","0","7","0","4","0","0","0","3","0","0","0","6","1"
"4/13/2021","247","1","18","0","12","0","7","0","6","0","22","0","10","0","3","0","5","0","8","0","7","0","13","0","8","0","8","0","5","0","14","0","5","0","5","0","27","0","5","0","6","0","4","1","14","0","2","0","3","0","18","0","2","0","10","0"
"4/14/2021","217","2","21","0","8","0","3","0","11","0","12","0","11","0","6","0","4","0","10","1","2","0","4","0","1","0","7","0","8","0","12","0","5","0","8","0","19","0","5","0","14","0","2","0","9","0","1","0","1","0","21","0","1","1","11","0"
"4/15/2021","216","2","20","1","9","0","3","0","6","0","9","0","6","0","9","0","9","0","14","0","8","0","8","0","9","0","7","0","7","0","12","0","7","0","8","0","16","0","4","0","10","0","3","0","20","0","0","0","1","0","5","0","0","1","6","0"
"4/16/2021","217","1","27","0","16","0","5","0","9","0","10","0","10","0","7","0","3","0","6","0","3","0","6","0","10","0","7","0","1","0","9","0","9","0","5","0","12","0","2","0","8","0","3","0","11","0","0","0","3","0","11","0","15","0","9","1"
"4/17/2021","204","0","15","0","14","0","6","0","12","0","10","0","9","0","6","0","4","0","8","0","0","0","6","0","12","0","6","0","5","0","9","0","8","0","10","0","10","0","9","0","6","0","3","0","10","0","3","0","5","0","7","0","0","0","11","0"
"4/18/2021","137","0","7","0","2","0","4","0","5","0","6","0","8","0","2","0","2","0","6","0","4","0","7","0","11","0","4","0","3","0","14","0","4","0","6","0","10","0","6","0","2","0","4","0","7","0","1","0","0","0","10","0","0","0","2","0"
"4/19/2021","148","0","10","0","4","0","7","0","4","0","9","0","7","0","4","0","1","0","6","0","6","0","10","0","1","0","4","0","3","0","10","0","4","0","9","0","8","0","6","0","2","0","1","0","15","0","2","0","1","0","8","0","0","0","6","0"
"4/20/2021","218","0","11","0","9","0","9","0","4","0","8","0","8","0","7","0","3","0","9","0","7","0","16","0","8","0","9","0","6","0","10","0","8","0","6","0","21","0","8","0","6","0","4","0","11","0","3","0","8","0","12","0","1","0","6","0"
"4/21/2021","230","0","18","0","6","0","12","0","5","0","14","0","6","0","3","0","7","0","13","0","20","0","13","0","5","0","6","0","4","0","11","0","9","0","6","0","14","0","6","0","10","0","2","0","7","0","4","0","3","0","11","0","3","0","12","0"
"4/22/2021","204","1","14","0","13","0","13","0","9","0","10","0","15","0","1","0","4","0","9","0","7","0","7","0","3","1","2","0","1","0","9","0","12","0","8","0","10","0","7","0","11","0","3","0","6","0","3","0","1","0","14","0","1","0","11","0"
"4/23/2021","253","0","21","0","20","0","3","0","15","0","5","0","18","0","4","0","0","0","13","0","2","0","13","0","11","0","9","0","5","0","18","0","8","0","3","0","14","0","8","0","9","0","4","0","9","0","2","0","7","0","13","0","1","0","18","0"
"4/24/2021","175","0","11","0","9","0","7","0","9","0","8","0","7","0","6","0","6","0","10","0","6","0","7","0","11","0","6","0","3","0","8","0","8","0","4","0","10","0","7","0","4","0","4","0","6","0","2","0","3","0","6","0","0","0","7","0"
"4/25/2021","154","1","12","0","5","0","4","0","3","0","8","0","9","0","3","0","3","0","6","0","10","0","5","0","5","0","3","0","2","0","7","0","8","0","1","0","17","0","4","0","8","0","5","0","7","0","3","0","1","0","10","0","1","1","4","0"
"4/26/2021","116","0","15","0","13","0","0","0","6","0","5","0","5","0","2","0","0","0","3","0","5","0","9","0","5","0","4","0","0","0","3","0","3","0","1","0","9","0","3","0","3","0","2","0","7","0","1","0","0","0","6","0","0","0","6","0"
"4/27/2021","257","0","28","0","13","0","3","0","8","0","14","0","10","0","4","0","7","0","12","0","12","0","14","0","15","0","11","0","4","0","10","0","6","0","6","0","16","0","4","0","9","0","5","0","11","0","2","0","2","0","18","0","0","0","13","0"
"4/28/2021","227","2","19","0","8","0","6","0","6","1","9","0","10","0","6","0","3","0","10","0","7","0","23","0","5","1","9","0","1","0","7","0","11","0","6","0","15","0","6","0","8","0","8","0","10","0","3","0","5","0","14","0","0","0","12","0"
"4/29/2021","227","1","22","0","8","0","7","0","5","0","22","0","6","0","8","0","0","0","6","0","7","0","7","0","14","0","4","0","5","0","12","0","6","0","6","0","16","0","10","0","9","0","6","0","18","0","3","0","0","0","7","0","2","1","11","0"
"4/30/2021","195","2","11","0","9","0","3","0","9","0","13","0","3","0","3","0","2","0","10","0","5","0","14","0","12","0","7","0","1","0","11","0","0","0","8","0","12","0","5","0","13","0","8","0","12","0","7","0","2","0","7","1","0","0","8","1"
"5/1/2021","182","1","18","0","11","0","1","0","7","0","15","0","1","1","2","0","8","0","8","0","5","0","11","0","4","0","1","0","6","0","13","0","6","0","5","0","13","0","5","0","6","0","6","0","4","0","3","0","3","0","10","0","1","0","9","0"
"5/2/2021","126","0","12","0","3","0","4","0","5","0","2","0","6","0","0","0","2","0","13","0","4","0","6","0","9","0","5","0","2","0","8","0","2","0","6","0","6","0","3","0","3","0","4","0","8","0","1","0","2","0","7","0","1","0","2","0"
"5/3/2021","184","1","18","0","15","0","10","0","7","0","11","0","10","0","5","0","3","0","4","0","2","0","10","0","9","0","2","0","3","0","5","1","5","0","6","0","9","0","4","0","6","0","4","0","15","0","3","0","2","0","9","0","0","0","7","0"
"5/4/2021","238","0","16","0","8","0","6","0","5","0","10","0","10","0","2","0","3","0","11","0","6","0","18","0","15","0","11","0","4","0","10","0","4","0","12","0","17","0","7","0","12","0","9","0","10","0","2","0","4","0","12","0","1","0","13","0"
